1440.78 | 2489
1441.06 | 2501
1441.33 | 2499
1441.6 | 2503
1441.87 | 2504
1442.14 | 2498
1442.42 | 2507
1442.69 | 2509
1442.96 | 2515
1443.23 | 2514
1443.5 | 2517
1443.78 | 2518
1444.05 | 2525
1444.32 | 2528
1444.59 | 2528
1444.86 | 2524
1445.14 | 2529
1445.41 | 2533
1445.68 | 2546
1445.95 | 2554
1446.22 | 2551
1446.5 | 2562
1446.77 | 2552
1447.04 | 2560
1447.31 | 2558
1447.58 | 2560
1447.86 | 2557
1448.13 | 2563
1448.4 | 2557
1448.67 | 2570
1448.94 | 2569
1449.22 | 2573
1449.49 | 2572
1449.76 | 2566
1450.03 | 2576
1450.3 | 2570
1450.58 | 2573
1450.85 | 2563
1451.12 | 2568
1451.39 | 2567
1451.66 | 2550
1451.94 | 2547
1452.21 | 2543
1452.48 | 2540
1452.75 | 2540
1453.02 | 2543
1453.3 | 2528
1453.57 | 2529
1453.84 | 2525
1454.11 | 2527
1454.38 | 2529
1454.66 | 2534
1454.93 | 2529
1455.2 | 2531
1455.47 | 2525
1455.74 | 2522
1456.02 | 2518
1456.29 | 2514
1456.56 | 2510
1456.83 | 2510
1457.1 | 2506
1457.38 | 2513
1457.65 | 2519
1457.92 | 2514
1458.19 | 2514
1458.46 | 2511
1458.74 | 2502
1459.01 | 2495
1459.28 | 2495
1459.55 | 2495
1459.82 | 2493
1460.1 | 2480
1460.37 | 2477
1460.64 | 2476
1460.91 | 2464
1461.18 | 2452
1461.46 | 2452
1461.73 | 2441
1462 | 2441
1462.27 | 2447
1462.54 | 2453
1462.82 | 2450
1463.09 | 2446
1463.36 | 2446
1463.63 | 2445
1463.9 | 2455
1464.18 | 2451
1464.45 | 2457
1464.72 | 2464
1464.99 | 2477
1465.26 | 2477
1465.54 | 2478
1465.81 | 2475
1466.08 | 2476
1466.35 | 2470
1466.62 | 2462
1466.9 | 2467
1467.17 | 2472
1467.44 | 2472
1467.71 | 2480
1467.98 | 2478
1468.26 | 2478
1468.53 | 2485
1468.8 | 2491
1469.07 | 2488
1469.34 | 2488
1469.62 | 2486
1469.89 | 2474
1470.16 | 2460
1470.43 | 2455
1470.7 | 2450
1470.98 | 2460
1471.25 | 2469
1471.52 | 2457
1471.79 | 2467
1472.06 | 2470
1472.34 | 2460
1472.61 | 2455
1472.88 | 2454
1473.15 | 2455
1473.42 | 2450
1473.7 | 2456
1473.97 | 2455
1474.24 | 2454
1474.51 | 2462
1474.78 | 2462
1475.06 | 2453
1475.33 | 2447
1475.6 | 2442
1475.87 | 2451
1476.14 | 2447
1476.42 | 2448
1476.69 | 2429
1476.96 | 2435
1477.23 | 2434
1477.5 | 2431
1477.78 | 2431
1478.05 | 2426
1478.32 | 2420
1478.59 | 2420
1478.86 | 2410
1479.14 | 2413
1479.41 | 2411
1479.68 | 2419
1479.95 | 2411
1480.22 | 2419
1480.5 | 2407
1480.77 | 2408
1481.04 | 2412
1481.31 | 2410
1481.58 | 2409
1481.86 | 2401
1482.13 | 2400
1482.4 | 2404
1482.67 | 2405
1482.94 | 2397
1483.22 | 2394
1483.49 | 2405
1483.76 | 2408
1484.03 | 2393
1484.3 | 2400
1484.58 | 2397
1484.85 | 2396
1485.12 | 2405
1485.39 | 2414
1485.66 | 2415
1485.94 | 2415
1486.21 | 2412
1486.48 | 2409
1486.75 | 2413
1487.02 | 2419
1487.3 | 2427
1487.57 | 2430
1487.84 | 2431
1488.11 | 2424
1488.38 | 2424
1488.66 | 2419
1488.93 | 2420
1489.2 | 2437
1489.47 | 2441
1489.74 | 2442
1490.02 | 2438
1490.29 | 2448
1490.56 | 2457
1490.83 | 2466
1491.1 | 2469
1491.38 | 2471
1491.65 | 2461
1491.92 | 2460
1492.19 | 2465
1492.46 | 2470
1492.74 | 2460
1493.01 | 2458
1493.28 | 2458
1493.55 | 2463
1493.82 | 2467
1494.1 | 2467
1494.37 | 2477
1494.64 | 2467
1494.91 | 2462
1495.18 | 2464
1495.46 | 2462
1495.73 | 2462
1496 | 2461
1496.27 | 2467
1496.54 | 2459
1496.82 | 2458
1497.09 | 2458
1497.36 | 2452
1497.63 | 2455
1497.9 | 2461
1498.18 | 2459
1498.45 | 2459
1498.72 | 2468
1498.99 | 2467
1499.26 | 2462
1499.54 | 2462
1499.81 | 2463
1500.08 | 2449
1500.35 | 2450
1500.62 | 2447
1500.9 | 2439
1501.17 | 2430
1501.44 | 2424
1501.71 | 2423
1501.98 | 2413
1502.26 | 2405
1502.53 | 2406
1502.8 | 2404
1503.07 | 2409
1503.34 | 2404
1503.62 | 2394
1503.89 | 2394
1504.16 | 2388
1504.43 | 2380
1504.7 | 2380
1504.98 | 2384
1505.25 | 2386
1505.52 | 2390
1505.79 | 2381
1506.06 | 2377
1506.34 | 2376
1506.61 | 2368
1506.88 | 2361
